"No.","Time","Source","Destination","Protocol","Length","Info"
"9981","15.164896","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2620:1ec:46::254","TCP","74","52099  >  443 [ACK] Seq=817 Ack=7463 Win=261632 Len=0"
"9982","15.164974","2620:1ec:46::254","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.2","465","Application Data"
"9983","15.164989","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2620:1ec:46::254","TCP","74","52099  >  443 [ACK] Seq=817 Ack=7854 Win=261376 Len=0"
"9984","15.170515","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2620:1ec:46::254","TLSv1.2","561","Application Data"
"9985","15.178373","2800:3f0:4001:806::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","106","Protected Payload (KP0), DCID=4b5ea7"
"9986","15.178741","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:806::2002","QUIC","104","Protected Payload (KP0), DCID=f1b2f5d3df81be62"
"9987","15.179560","2800:3f0:4001:806::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","106","Protected Payload (KP0), DCID=4b5ea7"
"9988","15.179560","2800:3f0:4001:806::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","87","Protected Payload (KP0), DCID=4b5ea7"
"9989","15.179826","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:806::2002","QUIC","104","Protected Payload (KP0), DCID=f1b2f5d3df81be62"
"9990","15.182847","2800:3f0:4001:806::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","87","Protected Payload (KP0), DCID=4b5ea7"
"9991","15.182847","2620:1ec:46::254","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.2","465","Application Data"
"9992","15.182936","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2620:1ec:46::254","TCP","74","52099  >  443 [ACK] Seq=1304 Ack=8245 Win=260864 Len=0"
"9993","15.188174","192.168.3.20","204.79.197.222","TLSv1.2","714","Application Data"
"9994","15.192183","2800:3f0:4001:806::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","94","Protected Payload (KP0), DCID=4b5ea7"
"9995","15.192183","2800:3f0:4001:806::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","94","Protected Payload (KP0), DCID=4b5ea7"
"9996","15.192502","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:806::2002","QUIC","95","Protected Payload (KP0), DCID=f1b2f5d3df81be62"
"9997","15.200893","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:837::2002","QUIC","774","Protected Payload (KP0), DCID=ffd81d44b4493dec"
"9998","15.211143","204.79.197.222","192.168.3.20","TCP","54","443  >  51909 [ACK] Seq=1 Ack=661 Win=16386 Len=0"
"9999","15.211143","204.79.197.222","192.168.3.20","TLSv1.2","238","Application Data"
"10000","15.211143","204.79.197.222","192.168.3.20","TLSv1.2","92","Application Data"
"10001","15.211143","2606:4700::6810:8f6f","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","88","Protected Payload (KP0), DCID=840450"
"10002","15.211143","2a02:6b8::90","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","171","Application Data"
"10003","15.211209","192.168.3.20","204.79.197.222","TCP","54","51909  >  443 [ACK] Seq=661 Ack=223 Win=1024 Len=0"
"10004","15.213295","192.168.3.20","34.149.50.64","TLSv1.3","133","Application Data"
"10005","15.213359","192.168.3.20","34.149.50.64","TLSv1.3","1677","Application Data"
"10006","15.213558","192.168.3.20","34.149.50.64","TLSv1.3","4466","Application Data"
"10007","15.213797","192.168.3.20","147.135.119.115","TLSv1.3","129","Application Data"
"10008","15.213822","192.168.3.20","147.135.119.115","TLSv1.3","839","Application Data"
"10009","15.214002","192.168.3.20","147.135.119.115","TLSv1.3","129","Application Data"
"10010","15.214024","192.168.3.20","147.135.119.115","TLSv1.3","844","Application Data"
"10011","15.214145","192.168.3.20","147.135.119.115","TLSv1.3","133","Application Data"
"10012","15.214167","192.168.3.20","147.135.119.115","TLSv1.3","805","Application Data"
"10013","15.214468","192.168.3.20","147.135.119.115","TLSv1.3","129","Application Data"
"10014","15.214518","192.168.3.20","147.135.119.115","TLSv1.3","847","Application Data"
"10015","15.214774","192.168.3.20","147.135.119.115","TLSv1.3","129","Application Data"
"10016","15.214800","192.168.3.20","147.135.119.115","TLSv1.3","848","Application Data"
"10017","15.214939","192.168.3.20","147.135.119.115","TLSv1.3","129","Application Data"
"10018","15.214961","192.168.3.20","147.135.119.115","TLSv1.3","848","Application Data"
"10019","15.215296","192.168.3.20","104.18.27.193","QUIC","1294","Protected Payload (KP0), DCID=0183a404b81dec735c822005441dfb2bef90ebd4"
"10020","15.215333","192.168.3.20","104.18.27.193","QUIC","1294","Protected Payload (KP0), DCID=0183a404b81dec735c822005441dfb2bef90ebd4"
"10021","15.215355","192.168.3.20","104.18.27.193","QUIC","1294","Protected Payload (KP0), DCID=0183a404b81dec735c822005441dfb2bef90ebd4"
"10022","15.215460","192.168.3.20","147.135.119.115","TLSv1.3","133","Application Data"
"10023","15.215482","192.168.3.20","147.135.119.115","TLSv1.3","797","Application Data"
"10024","15.215631","192.168.3.20","147.135.119.115","TLSv1.3","129","Application Data"
"10025","15.215654","192.168.3.20","147.135.119.115","TLSv1.3","761","Application Data"
"10026","15.216107","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2602:803:c002:200::32","TLSv1.3","1797","Application Data"
"10027","15.216391","192.168.3.20","68.67.160.114","TLSv1.2","143","Application Data"
"10028","15.216434","192.168.3.20","68.67.160.114","TLSv1.2","1681","Application Data"
"10029","15.216608","192.168.3.20","68.67.160.114","TLSv1.2","2140","Application Data"
"10030","15.217049","192.168.3.20","147.135.119.115","TLSv1.3","134","Application Data"
"10031","15.217098","192.168.3.20","147.135.119.115","TLSv1.3","809","Application Data"
"10032","15.217222","192.168.3.20","68.67.160.114","TLSv1.2","143","Application Data"
"10033","15.217256","192.168.3.20","68.67.160.114","TLSv1.2","8559","Application Data"
"10034","15.217319","192.168.3.20","68.67.160.114","TLSv1.2","2978","Application Data"
"10035","15.217459","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2602:803:c002:200::32","TLSv1.3","1294","Application Data"
"10036","15.217973","192.168.3.20","147.135.119.115","TLSv1.3","129","Application Data"
"10037","15.218022","192.168.3.20","147.135.119.115","TLSv1.3","839","Application Data"
"10038","15.218223","192.168.3.20","147.135.119.115","TLSv1.3","134","Application Data"
"10039","15.218245","192.168.3.20","147.135.119.115","TLSv1.3","843","Application Data"
"10040","15.218396","192.168.3.20","147.135.119.115","TLSv1.3","129","Application Data"
"10041","15.218417","192.168.3.20","147.135.119.115","TLSv1.3","847","Application Data"
"10042","15.219337","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:1419:6200:990::268b","TLSv1.3","508","Application Data"
"10043","15.224067","34.149.50.64","192.168.3.20","TCP","54","443  >  52087 [ACK] Seq=8683 Ack=12793 Win=257792 Len=0"
"10044","15.224067","34.149.50.64","192.168.3.20","TCP","54","443  >  52087 [ACK] Seq=8683 Ack=14153 Win=256512 Len=0"
"10045","15.224129","34.149.50.64","192.168.3.20","TCP","54","443  >  52087 [ACK] Seq=8683 Ack=14416 Win=256256 Len=0"
"10046","15.224831","34.149.50.64","192.168.3.20","TCP","54","443  >  52087 [ACK] Seq=8683 Ack=15776 Win=254976 Len=0"
"10047","15.224831","34.149.50.64","192.168.3.20","TCP","54","443  >  52087 [ACK] Seq=8683 Ack=17136 Win=253696 Len=0"
"10048","15.224922","34.149.50.64","192.168.3.20","TCP","54","443  >  52087 [ACK] Seq=8683 Ack=18496 Win=252416 Len=0"
"10049","15.225039","34.149.50.64","192.168.3.20","TCP","54","443  >  52087 [ACK] Seq=8683 Ack=18828 Win=252160 Len=0"
"10050","15.231844","192.168.3.20","104.18.27.193","QUIC","1294","Protected Payload (KP0), DCID=0183a404b81dec735c822005441dfb2bef90ebd4"
"10051","15.231931","192.168.3.20","104.18.27.193","QUIC","726","Protected Payload (KP0), DCID=0183a404b81dec735c822005441dfb2bef90ebd4"
"10052","15.247340","2600:1419:6200:990::268b","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","420","Application Data"
"10053","15.247340","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","94","Protected Payload (KP0), DCID=71e321"
"10054","15.247565","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:837::2002","QUIC","95","Protected Payload (KP0), DCID=ffd81d44b4493dec"
"10055","15.263222","2606:4700::6810:8f6f","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","602","Application Data, Application Data"
"10056","15.263222","2606:4700::6810:8f6f","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","105","Application Data"
"10057","15.263222","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2a02:6b8::90","TCP","74","52029  >  443 [ACK] Seq=44139 Ack=11366 Win=66304 Len=0"
"10058","15.263311","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2606:4700::6810:8f6f","TCP","74","52097  >  443 [ACK] Seq=2049 Ack=4062 Win=65280 Len=0"
"10059","15.264437","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2606:4700::6810:8f6f","TLSv1.3","105","Application Data"
"10060","15.275973","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","95","Standard query 0x133b A tm.jsuol.com.br"
"10061","15.276268","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","95","Standard query 0xb147 AAAA tm.jsuol.com.br"
"10062","15.276278","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","270","Protected Payload (KP0), DCID=71e321"
"10063","15.276933","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:837::2002","QUIC","107","Protected Payload (KP0), DCID=ffd81d44b4493dec"
"10064","15.277794","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","88","Protected Payload (KP0), DCID=71e321"
"10065","15.277794","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","202","Standard query response 0x133b A tm.jsuol.com.br CNAME d2j6syf6c0cltf.cloudfront.net A 18.67.130.77 A 18.67.130.30 A 18.67.130.128 A 18.67.130.114"
"10066","15.278075","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","362","Standard query response 0xb147 AAAA tm.jsuol.com.br CNAME d2j6syf6c0cltf.cloudfront.net AAAA 2600:9000:236b:f400:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:8800:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:2400:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:9e00:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:6000:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:9c00:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:b400:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:be00:6:9eb2:5cc0:93a1"
"10067","15.278530","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:1419:6200:11::1729:f7c3","TLSv1.3","169","Application Data"
"10068","15.279071","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","109","Standard query 0x2521 A d2j6syf6c0cltf.cloudfront.net"
"10069","15.282734","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2804:49c:3101:401:ffff:ffff:ffff:52","TCP","86","52100  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"10070","15.285114","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","173","Standard query response 0x2521 A d2j6syf6c0cltf.cloudfront.net A 18.67.130.114 A 18.67.130.128 A 18.67.130.30 A 18.67.130.77"
"10071","15.290407","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:28b5:8800:6:5b96:3f00:93a1","TLSv1.3","6742","Application Data"
"10072","15.291929","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","113","Standard query 0x1572 HTTPS collect.recommendation.uol.com.br"
"10073","15.291941","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","113","Standard query 0x24c0 A collect.recommendation.uol.com.br"
"10074","15.292209","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:28b5:8800:6:5b96:3f00:93a1","TCP","4954","51951  >  443 [ACK] Seq=15387 Ack=6851 Win=130816 Len=4880 [TCP segment of a reassembled PDU]"
"10075","15.292360","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","113","Standard query 0xded7 AAAA collect.recommendation.uol.com.br"
"10076","15.295283","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","95","Protected Payload (KP0), DCID=71e321"
"10077","15.295283","2600:1419:6200:11::1729:f7c3","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51916 [ACK] Seq=6666 Ack=2697 Win=64128 Len=0"
"10078","15.295283","2600:1419:6200:11::1729:f7c3","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","691","Application Data"
"10079","15.295291","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:1419:6200:990::268b","TCP","74","52095  >  443 [ACK] Seq=2410 Ack=4945 Win=65536 Len=0"
"10080","15.295283","2600:1419:6200:11::1729:f7c3","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1434","443  >  51916 [ACK] Seq=7283 Ack=2697 Win=64128 Len=1360 [TCP segment of a reassembled PDU]"
"10081","15.295283","2600:1419:6200:11::1729:f7c3","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","605","Application Data"
"10082","15.295395","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:1419:6200:11::1729:f7c3","TCP","74","51916  >  443 [ACK] Seq=2697 Ack=9174 Win=131584 Len=0"
"10083","15.295565","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:837::2002","QUIC","95","Protected Payload (KP0), DCID=ffd81d44b4493dec"
"10084","15.303137","2804:49c:3101:401:ffff:ffff:ffff:52","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","86","443  >  52100 [SYN, ACK] Seq=0 Ack=1 Win=28800 Len=0 MSS=1360 SACK_PERM WS=128"
"10085","15.303224","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2804:49c:3101:401:ffff:ffff:ffff:52","TCP","74","52100  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"10086","15.303368","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:b800:6:e98:4640:93a1","TLSv1.3","248","Application Data"
"10087","15.304890","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2804:49c:3101:401:ffff:ffff:ffff:52","TLSv1.2","2184","Client Hello (SNI=tracker.bt.uol.com.br)"
"10088","15.304907","2600:9000:28b5:8800:6:5b96:3f00:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51951 [ACK] Seq=6851 Ack=9939 Win=86528 Len=0"
"10089","15.304907","2600:9000:28b5:8800:6:5b96:3f00:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51951 [ACK] Seq=6851 Ack=11159 Win=88576 Len=0"
"10090","15.304907","2600:9000:28b5:8800:6:5b96:3f00:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51951 [ACK] Seq=6851 Ack=12379 Win=91136 Len=0"
"10091","15.304907","2600:9000:28b5:8800:6:5b96:3f00:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51951 [ACK] Seq=6851 Ack=13599 Win=93696 Len=0"
"10092","15.304907","2600:9000:28b5:8800:6:5b96:3f00:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51951 [ACK] Seq=6851 Ack=15387 Win=97280 Len=0"
"10093","15.304907","2600:9000:28b5:8800:6:5b96:3f00:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51951 [ACK] Seq=6851 Ack=16607 Win=99840 Len=0"
"10094","15.304907","2600:9000:28b5:8800:6:5b96:3f00:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51951 [ACK] Seq=6851 Ack=17827 Win=102400 Len=0"
"10095","15.304907","2600:9000:28b5:8800:6:5b96:3f00:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51951 [ACK] Seq=6851 Ack=19047 Win=104448 Len=0"
"10096","15.304966","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:28b5:8800:6:5b96:3f00:93a1","TLSv1.3","1856","Application Data"
"10097","15.305482","2600:9000:28b5:8800:6:5b96:3f00:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51951 [ACK] Seq=6851 Ack=20267 Win=107008 Len=0"
"10098","15.305482","2600:9000:28b5:8800:6:5b96:3f00:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","952","Application Data"
"10099","15.305521","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:28b5:8800:6:5b96:3f00:93a1","TCP","74","51951  >  443 [ACK] Seq=22049 Ack=7729 Win=131584 Len=0"
"10100","15.319258","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:be00:6:9eb2:5cc0:93a1","TLSv1.3","170","Application Data"
"10101","15.319498","2600:9000:236b:b800:6:e98:4640:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51952 [ACK] Seq=15644 Ack=2610 Win=75776 Len=0"
"10102","15.319498","2600:9000:28b5:8800:6:5b96:3f00:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51951 [ACK] Seq=7729 Ack=22049 Win=112128 Len=0"
"10103","15.319498","2600:9000:28b5:8800:6:5b96:3f00:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","951","Application Data"
"10104","15.319566","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:28b5:8800:6:5b96:3f00:93a1","TCP","74","51951  >  443 [ACK] Seq=22049 Ack=8606 Win=130816 Len=0"
"10105","15.326960","2804:49c:3101:401:ffff:ffff:ffff:52","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  52100 [ACK] Seq=1 Ack=1361 Win=31744 Len=0"
"10106","15.326960","2804:49c:3101:401:ffff:ffff:ffff:52","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  52100 [ACK] Seq=1 Ack=2111 Win=34432 Len=0"
"10107","15.326960","2804:49c:3101:401:ffff:ffff:ffff:52","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.2","1434","Server Hello"
"10108","15.326960","2804:49c:3101:401:ffff:ffff:ffff:52","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1434","443  >  52100 [ACK] Seq=1361 Ack=2111 Win=34432 Len=1360 [TCP segment of a reassembled PDU]"
"10109","15.326960","2804:49c:3101:401:ffff:ffff:ffff:52","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1434","443  >  52100 [ACK] Seq=2721 Ack=2111 Win=34432 Len=1360 [TCP segment of a reassembled PDU]"
"10110","15.326960","2804:49c:3101:401:ffff:ffff:ffff:52","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.2","1018","Certificate, Server Key Exchange, Server Hello Done"
"10111","15.327068","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2804:49c:3101:401:ffff:ffff:ffff:52","TCP","74","52100  >  443 [ACK] Seq=2111 Ack=5025 Win=66560 Len=0"
"10112","15.327192","192.168.3.20","200.192.100.13","DNS","93","Standard query 0x1572 HTTPS collect.recommendation.uol.com.br"
"10113","15.327192","192.168.3.20","200.192.100.13","DNS","93","Standard query 0xded7 AAAA collect.recommendation.uol.com.br"
"10114","15.327223","192.168.3.20","200.192.100.13","DNS","93","Standard query 0x24c0 A collect.recommendation.uol.com.br"
"10115","15.329445","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2804:49c:3101:401:ffff:ffff:ffff:52","TLSv1.2","200","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"10116","15.338182","2600:9000:236b:be00:6:9eb2:5cc0:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51918 [ACK] Seq=189210 Ack=4070 Win=87552 Len=1220 [TCP segment of a reassembled PDU]"
"10117","15.338182","2600:9000:236b:be00:6:9eb2:5cc0:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51918 [ACK] Seq=190430 Ack=4070 Win=87552 Len=1220 [TCP segment of a reassembled PDU]"
"10118","15.338182","2600:9000:236b:be00:6:9eb2:5cc0:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51918 [PSH, ACK] Seq=191650 Ack=4070 Win=87552 Len=1220 [TCP segment of a reassembled PDU]"
"10119","15.338182","2600:9000:236b:be00:6:9eb2:5cc0:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51918 [ACK] Seq=192870 Ack=4070 Win=87552 Len=1220 [TCP segment of a reassembled PDU]"
"10120","15.338182","2600:9000:236b:be00:6:9eb2:5cc0:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51918 [ACK] Seq=194090 Ack=4070 Win=87552 Len=1220 [TCP segment of a reassembled PDU]"
"10121","15.338182","2600:9000:236b:be00:6:9eb2:5cc0:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","855","Application Data"
"10122","15.338182","104.18.27.193","192.168.3.20","QUIC","68","Protected Payload (KP0), DCID=58ef64"
"10123","15.338182","104.18.27.193","192.168.3.20","QUIC","68","Protected Payload (KP0), DCID=58ef64"
"10124","15.338270","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:be00:6:9eb2:5cc0:93a1","TCP","74","51918  >  443 [ACK] Seq=4070 Ack=196091 Win=131584 Len=0"
"10125","15.345646","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","92","Standard query 0xaeb8 HTTPS c.clarity.ms"
"10126","15.345675","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","92","Standard query 0x485e A c.clarity.ms"
"10127","15.345932","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","92","Standard query 0xee72 AAAA c.clarity.ms"
"10128","15.347640","2804:49c:3101:401:ffff:ffff:ffff:52","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.2","348","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"10129","15.348766","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2804:49c:3101:401:ffff:ffff:ffff:52","TLSv1.2","8665","Application Data"
"10130","15.351256","147.135.119.115","192.168.3.20","TCP","54","443  >  52059 [ACK] Seq=39134 Ack=20231 Win=47056 Len=0"
"10131","15.351256","147.135.119.115","192.168.3.20","TCP","66","[TCP Dup ACK 10130#1] 443  >  52059 [ACK] Seq=39134 Ack=20231 Win=47056 Len=0 SLE=21016 SRE=21091"
"10132","15.351256","147.135.119.115","192.168.3.20","TCP","54","443  >  52059 [ACK] Seq=39134 Ack=21091 Win=49976 Len=0"
"10133","15.351256","147.135.119.115","192.168.3.20","TCP","66","[TCP Dup ACK 10132#1] 443  >  52059 [ACK] Seq=39134 Ack=21091 Win=49976 Len=0 SLE=21881 SRE=21960"
"10134","15.351256","147.135.119.115","192.168.3.20","TCP","54","443  >  52059 [ACK] Seq=39134 Ack=21960 Win=52896 Len=0"
"10135","15.351256","147.135.119.115","192.168.3.20","TLSv1.3","115","Application Data"
"10136","15.351256","147.135.119.115","192.168.3.20","TCP","66","[TCP Dup ACK 10134#1] 443  >  52059 [ACK] Seq=39195 Ack=21960 Win=52896 Len=0 SLE=22711 SRE=22786"
"10137","15.351256","147.135.119.115","192.168.3.20","TCP","54","443  >  52059 [ACK] Seq=39195 Ack=22786 Win=55816 Len=0"
"10138","15.351256","147.135.119.115","192.168.3.20","TLSv1.3","102","Application Data"
"10139","15.351256","147.135.119.115","192.168.3.20","TCP","66","[TCP Dup ACK 10137#1] 443  >  52059 [ACK] Seq=39243 Ack=22786 Win=55816 Len=0 SLE=23579 SRE=23654"
"10140","15.351256","147.135.119.115","192.168.3.20","TCP","54","443  >  52059 [ACK] Seq=39243 Ack=23654 Win=58736 Len=0"
"10141","15.351256","147.135.119.115","192.168.3.20","TCP","66","[TCP Dup ACK 10140#1] 443  >  52059 [ACK] Seq=39243 Ack=23654 Win=58736 Len=0 SLE=24448 SRE=24523"
"10142","15.351256","147.135.119.115","192.168.3.20","TCP","54","443  >  52059 [ACK] Seq=39243 Ack=24523 Win=58256 Len=0"
